#geneID1,geneID2,name1,name2,taxonomy1,taxonomy2,uniprotID1,uniprotID2
1489675,25875,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,LETMD1|1110019O13Rik|HCCR-1|HCCR-2|HCCR1|HCRR-2,694009,9606,Q7TFA1,Q6P1Q0
1489675,1947,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,EFNB1|CFND|CFNS|EFB1|EFL3|EPLG2|Elk-L|LERK2,694009,9606,Q7TFA1,P98172
1489675,746,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TMEM258|C11orf10,694009,9606,Q7TFA1,P61165
1489675,29929,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ALG6|CDG1C,694009,9606,Q7TFA1,Q9Y672
1489675,79053,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ALG8|CDG1H,694009,9606,Q7TFA1,Q9BVK2
1489675,57665,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,RDH14|PAN2|SDR7C4,694009,9606,Q7TFA1,Q9HBH5
1489675,10312,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TCIRG1|ATP6N1C|ATP6V0A3|Atp6i|OC-116kDa|OC116|OPTB1|Stv1|TIRC7|Vph1|a3,694009,9606,Q7TFA1,Q13488
1489675,11230,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,PRAF2|-,694009,9606,Q7TFA1,O60831
1489675,537,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ATP6AP1|16A|ATP6IP1|ATP6S1|Ac45|CF2|VATPS1|XAP-3|XAP3,694009,9606,Q7TFA1,Q15904
1489675,51099,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ABHD5|CDS|CGI58|IECN2|NCIE2,694009,9606,Q7TFA1,Q8WTS1
1489675,388588,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,SMIM1|Vel,694009,9606,Q7TFA1,B2RUZ4
1489675,5194,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,PEX13|NALD|PBD11A|PBD11B|ZWS,694009,9606,Q7TFA1,Q92968
1489675,256227,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,STEAP1B|-,694009,9606,Q7TFA1,Q6NZ63
1489675,79064,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TMEM223|-,694009,9606,Q7TFA1,A0PJW6
1489675,11041,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,B4GAT1|B3GN-T1|B3GNT1|B3GNT6|BETA3GNTI|MDDGA13|iGAT|iGNT,694009,9606,Q7TFA1,O43505
1489675,5797,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,PTPRM|PTPRL1|R-PTP-MU|RPTPM|RPTPU|hR-PTPu,694009,9606,Q7TFA1,P28827
1489675,26003,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,GORASP2|GOLPH6|GRASP55|GRS2|p59,694009,9606,Q7TFA1,Q9H8Y8
1489675,57622,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,LRFN1|SALM2,694009,9606,Q7TFA1,Q9P244
1489675,79594,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,MUL1|C1orf166|GIDE|MAPL|MULAN|RNF218,694009,9606,Q7TFA1,Q969V5
1489675,57552,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,NCEH1|AADACL1|NCEH,694009,9606,Q7TFA1,Q6PIU2
1489675,8744,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TNFSF9|4-1BB-L|CD137L,694009,9606,Q7TFA1,P41273
1489675,56262,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,LRRC8A|AGM5|LRRC8|SWELL1,694009,9606,Q7TFA1,Q8IWT6
1489675,202018,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TAPT1|CMVFR,694009,9606,Q7TFA1,Q6NXT6
1489675,286148,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,DPY19L4|-,694009,9606,Q7TFA1,Q7Z388
1489675,152002,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,XXYLT1|C3orf21,694009,9606,Q7TFA1,Q8NBI6
1489675,121260,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,SLC15A4|PHT1|PTR4,694009,9606,Q7TFA1,Q8N697
1489675,5781,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,PTPN11|BPTP3|CFC|NS1|PTP-1D|PTP2C|SH-PTP2|SH-PTP3|SHP2,694009,9606,Q7TFA1,Q06124
1489675,51251,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,NT5C3A|NT5C3|P5N-1|P5N-1|PN-I|POMP|PSN1|UMPH|UMPH1|cN-III|hUMP1|p36,694009,9606,Q7TFA1,Q9H0P0
1489675,9941,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,EXOG|ENDOGL1|ENDOGL2|ENGL|ENGL-a|ENGL-b|ENGLA|ENGLB,694009,9606,Q7TFA1,Q9Y2C4
1489675,5872,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,RAB13|-,694009,9606,Q7TFA1,P51153
1489675,57146,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TMEM159|-,694009,9606,Q7TFA1,Q96B96
1489675,401152,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,C4orf3|-,694009,9606,Q7TFA1,Q8WVX3
1489675,9197,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,SLC33A1|ACATN|AT-1|AT1|CCHLND|SPG42,694009,9606,Q7TFA1,O00400
1489675,79651,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,RHBDF2|RHBDL5|RHBDL6|TEC|TOC|TOCG|iRhom2,694009,9606,Q7TFA1,Q6PJF5
1489675,4538,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ND4|MTND4,694009,9606,Q7TFA1,P03905
1489675,6845,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,VAMP7|SYBL1|TI-VAMP|TIVAMP|VAMP-7,694009,9606,Q7TFA1,P51809
1489675,79993,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ELOVL7|-,694009,9606,Q7TFA1,A1L3X0
1489675,10952,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,SEC61B|-,694009,9606,Q7TFA1,P60468
1489675,84522,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,JAGN1|GL009|SCN6,694009,9606,Q7TFA1,Q8N5M9
1489675,54867,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TMEM214|-,694009,9606,Q7TFA1,Q6NUQ4
1489675,154807,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,VKORC1L1|-,694009,9606,Q7TFA1,Q8N0U8
1489675,51097,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,SCCPDH|NET11,694009,9606,Q7TFA1,Q8NBX0
1489675,9375,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TM9SF2|P76,694009,9606,Q7TFA1,Q99805
1489675,10509,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,SEMA4B|SEMAC|SemC,694009,9606,Q7TFA1,-
1489675,53637,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,S1PR5|EDG8|Edg-8|S1P5|SPPR-1|SPPR-2,694009,9606,Q7TFA1,Q9H228
1489675,53838,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,C11orf24|DM4E3,694009,9606,Q7TFA1,Q96F05
1489675,10245,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TIMM17B|DXS9822|TIM17B,694009,9606,Q7TFA1,O60830
1489675,10970,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,CKAP4|CLIMP-63|ERGIC-63|p63,694009,9606,Q7TFA1,Q07065
1489675,7879,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,RAB7A|PRO2706|RAB7,694009,9606,Q7TFA1,P51149
1489675,10282,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,BET1|HBET1,694009,9606,Q7TFA1,O15155
1489675,254531,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,LPCAT4|AGPAT7|AYTL3|LPAAT-eta|LPEAT2,694009,9606,Q7TFA1,Q643R3
1489675,10228,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,STX6|-,694009,9606,Q7TFA1,O43752
1489675,64220,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,STRA6|MCOPCB8|MCOPS9,694009,9606,Q7TFA1,Q9BX79
1489675,2131,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,EXT1|EXT|LGCR|LGS|TRPS2|TTV,694009,9606,Q7TFA1,Q16394
1489675,23673,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,STX12|STX13|STX14,694009,9606,Q7TFA1,Q86Y82
1489675,199857,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ALG14|-,694009,9606,Q7TFA1,Q96F25
1489675,26035,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,GLCE|HSEPI,694009,9606,Q7TFA1,O94923
1489675,54732,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TMED9|GMP25|HSGP25L2G|p25,694009,9606,Q7TFA1,Q9BVK6
1489675,26229,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,B3GAT3|GLCATI|glcUAT-I,694009,9606,Q7TFA1,O94766
1489675,254863,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,TMEM256|C17orf61,694009,9606,Q7TFA1,Q8N2U0
1489675,9570,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,GOSR2|Bos1|EPM6|GS27,694009,9606,Q7TFA1,O14653
1489675,128486,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,FITM2|C20orf142|Fit2|dJ881L22.2,694009,9606,Q7TFA1,Q8N6M3
1489675,2686,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,GGT7|D20S101|GGT4|GGTL3|GGTL5|dJ18C9.2,694009,9606,Q7TFA1,Q9UJ14
1489675,6443,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,SGCB|A3b|LGMD2E|SGC,694009,9606,Q7TFA1,Q16585
1489675,8775,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,NAPA|SNAPA,694009,9606,Q7TFA1,P54920
1489675,780,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,DDR1|CAK|CD167|DDR|EDDR1|HGK2|MCK10|NEP|NTRK4|PTK3|PTK3A|RTK6|TRKE,694009,9606,Q7TFA1,Q08345
1489675,79868,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ALG13|CDG1S|CXorf45|GLT28D1|MDS031|TDRD13|YGL047W,694009,9606,Q7TFA1,Q9NP73
1489675,8675,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,STX16|SYN16,694009,9606,Q7TFA1,O14662
1489675,960,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,CD44|CDW44|CSPG8|ECMR-III|HCELL|HUTCH-I|IN|LHR|MC56|MDU2|MDU3|MIC4|Pgp1,694009,9606,Q7TFA1,P16070
1489675,1523,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,CUX1|CASP|CDP|CDP/Cut|CDP1|COY1|CUTL1|CUX|Clox|Cux/CDP|GOLIM6|Nbla10317|p100|p110|p200|p75,694009,9606,Q7TFA1,Q13948|P39880
1489675,57506,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,MAVS|CARDIF|IPS-1|IPS1|VISA,694009,9606,Q7TFA1,Q7Z434
1489675,7982,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,ST7|ETS7q|FAM4A|FAM4A1|HELG|RAY1|SEN4|TSG7,694009,9606,Q7TFA1,Q9NRC1
1489675,10553,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,HTATIP2|CC3|SDR44U1|TIP30,694009,9606,Q7TFA1,Q9BUP3
1489675,283417,ORF7b|7b|ns7b|SARS-CoV sars7b|ORF7b|SARS-CoV ORF7b|NS7B_CVHSA,DPY19L2|SPATA34|SPGF9,694009,9606,Q7TFA1,Q6NUT2
1489676,7917,ORF8a|8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA,BAG6|BAG-6|BAT3|D6S52E|G3,694009,9606,Q7TFA0,P46379
1489676,22926,ORF8a|8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA,ATF6|ATF6A,694009,9606,Q7TFA0,P18850
1489676,7316,ORF8a|8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA,UBC|HMG20,694009,9606,Q7TFA0,P0CG48
1489676,23074,ORF8a|8a|ns8a|SARS-CoV sars8a|ORF8a|SARS-CoV ORF8a|NS8A_CVHSA,UHRF1BP1L|SHIP164,694009,9606,Q7TFA0,A0JNW5
1489677,114548,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,NLRP3|AGTAVPRL|AII|AVP|C1orf7|CIAS1|CLR1.1|FCAS|FCAS1|FCU|MWS|NALP3|PYPAF1,694009,9606,Q80H93,Q96P20
1489677,7316,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,UBC|HMG20,694009,9606,Q80H93,P0CG48
1489677,5095,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PCCA|-,694009,9606,Q80H93,P05165
1489677,80221,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ACSF2|ACSMW|AVYV493,694009,9606,Q80H93,Q96CM8
1489677,7915,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ALDH5A1|SSADH|SSDH,694009,9606,Q80H93,P51649
1489677,35,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ACADS|ACAD3|SCAD,694009,9606,Q80H93,P16219
1489677,2356,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,FPGS|-,694009,9606,Q80H93,Q05932
1489677,27068,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PPA2|SID6-306,694009,9606,Q80H93,Q9H2U2
1489677,79944,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,L2HGDH|C14orf160,694009,9606,Q80H93,Q9H9P8
1489677,79814,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,AGMAT|-,694009,9606,Q80H93,Q9BSE5
1489677,80017,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,C14orf159|-,694009,9606,Q80H93,Q7Z3D6
1489677,3336,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,HSPE1|CPN10|EPF|GROES|HSP10,694009,9606,Q80H93,P61604
1489677,8050,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PDHX|DLDBP|E3BP|OPDX|PDX1|proX,694009,9606,Q80H93,O00330
1489677,54938,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,SARS2|SARS|SARSM|SERS|SYS|SerRS|SerRSmt|mtSerRS,694009,9606,Q80H93,Q9NP81
1489677,85476,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,GFM1|COXPD1|EFG|EFG1|EFGM|EGF1|GFM|hEFG1,694009,9606,Q80H93,Q96RP9
1489677,55699,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,IARS2|ILERS,694009,9606,Q80H93,Q9NSE4
1489677,25902,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,MTHFD1L|FTHFSDC1|MTC1THFS|dJ292B18.2,694009,9606,Q80H93,Q6UB35
1489677,80222,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,TARS2|COXPD21|TARSL1|thrRS,694009,9606,Q80H93,Q9BW92
1489677,38,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ACAT1|ACAT|MAT|T2|THIL,694009,9606,Q80H93,P24752
1489677,23089,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PEG10|EDR|HB-1|MEF3L|Mar2|Mart2|RGAG3,694009,9606,Q80H93,Q86TG7
1489677,11112,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,HIBADH|NS5ATP1,694009,9606,Q80H93,P31937
1489677,80724,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ACAD10|-,694009,9606,Q80H93,Q6JQN1
1489677,390916,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,NUDT19|RP2,694009,9606,Q80H93,A8MXV4
1489677,27440,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,CECR5|-,694009,9606,Q80H93,Q9BXW7
1489677,7923,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,HSD17B8|D6S2245E|FABG|FABGL|H2-KE6|HKE6|KE6|RING2|SDR30C1|dJ1033B10.9,694009,9606,Q80H93,Q92506
1489677,10531,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PITRM1|MP1|PreP,694009,9606,Q80H93,Q5JRX3
1489677,23203,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PMPCA|Alpha-MPP|INPP5E|P-55,694009,9606,Q80H93,Q10713
1489677,217,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ALDH2|ALDH-E2|ALDHI|ALDM,694009,9606,Q80H93,P05091
1489677,4967,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,OGDH|AKGDH|E1k|OGDC,694009,9606,Q80H93,Q02218
1489677,84795,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PYROXD2|C10orf33|FP3420,694009,9606,Q80H93,Q8N2H3
1489677,11030,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,RBPMS|HERMES,694009,9606,Q80H93,Q93062
1489677,5091,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PC|PCB,694009,9606,Q80H93,P11498
1489677,51204,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,TACO1|CCDC44,694009,9606,Q80H93,Q9BSH4
1489677,9512,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PMPCB|Beta-MPP|MPP11|MPPB|MPPP52|P-52,694009,9606,Q80H93,O75439
1489677,51004,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,COQ6|CGI10|COQ10D6,694009,9606,Q80H93,Q9Y2Z9
1489677,55347,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ABHD10|-,694009,9606,Q80H93,Q9NUJ1
1489677,55066,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PDPR|PDP3,694009,9606,Q80H93,Q8NCN5
1489677,79731,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,NARS2|SLM5|asnRS,694009,9606,Q80H93,Q96I59
1489677,79746,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,ECHDC3|-,694009,9606,Q80H93,Q96DC8
1489677,5096,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,PCCB|-,694009,9606,Q80H93,P05166
1489677,1429,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,CRYZ|-,694009,9606,Q80H93,Q08257
1489677,23410,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,SIRT3|SIR2L3,694009,9606,Q80H93,Q9NTG7
1489677,57486,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,NLN|AGTBP|EP24.16|MEP|MOP,694009,9606,Q80H93,Q9BYT8
1489677,79803,ORF8b|8b|ns8b|SARS-CoV sars8b|ORF8b|SARS-CoV ORF8b|NS8B_CVHSA,HPS6|-,694009,9606,Q80H93,Q86YV9
1489678,1019,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,CDK4|CMM3|PSK-J3,694009,9606,P59595,P11802
1489678,595,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,CCND1|BCL1|D11S287E|PRAD1|U21B31,694009,9606,P59595,P24385
1489678,1017,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,CDK2|CDKN2|p33(CDK2),694009,9606,P59595,P24941
1489678,890,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,CCNA2|CCN1|CCNA,694009,9606,P59595,P20248
1489678,4869,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,NPM1|B23|NPM,694009,9606,P59595,P06748
1489678,4869,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,NPM1|B23|NPM,694009,9606,P59595,P06748
1489678,4869,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,NPM1|B23|NPM,694009,9606,P59595,P06748
1489678,8575,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,PRKRA|DYT16|PACT|RAX,694009,9606,P59595,O75569
1489678,7706,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,TRIM25|EFP|RNF147|Z147|ZNF147,694009,9606,P59595,Q14258
1489678,7706,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,TRIM25|EFP|RNF147|Z147|ZNF147,694009,9606,P59595,Q14258
1489678,7706,N|ORF9a|9a|nuc|nucleocapsid|ncap|SARS-CoV N|N protein|SARS-CoV Nuc|NCAP_CVHSA,TRIM25|EFP|RNF147|Z147|ZNF147,694009,9606,P59595,Q14258
